-3.92424	-7.86076	-24.2184	
-4.31789	-8.64068	-23.4994	
-4.75017	-9.50367	-22.7851	
-5.22552	-10.4583	-22.0724	
-5.74879	-11.514	-21.3578	
-6.32532	-12.6815	-20.637	
-6.96094	-13.9723	-19.9048	
-7.66207	-15.3993	-19.1552	
-8.4358	-16.9768	-18.3809	
-9.2899	-18.7202	-17.573	
-10.2329	-20.6467	-16.7212	
-11.2743	-22.7748	-15.8126	
-12.4244	-25.1248	-14.8319	
-13.6944	-27.7184	-13.7604	
-15.0968	-30.579	-12.5757	
-16.645	-33.7315	-11.2504	
-18.3537	-37.2018	-9.75169	
-20.2385	-41.0168	-8.03954	
-22.3163	-45.2035	-6.06572	
-24.605	-49.7883	-3.77205	
-27.1234	-54.7952	-1.08844	
-29.8905	-60.2446	2.0692	
-32.926	-66.15	5.80145	
-36.2484	-72.5147	10.2279	
-39.875	-79.3269	15.49	
-43.8202	-86.5529	21.7532	
-48.0935	-94.1287	29.2094	
-52.697	-101.949	38.0776	
-57.6222	-109.852	48.6028	
-62.8451	-117.602	61.0512	
-68.3208	-124.872	75.7013	
-73.976	-131.213	92.8257	
-79.6997	-136.032	112.663	
-85.333	-138.568	135.377	
-90.6564	-137.869	160.989	
-95.3776	-132.795	189.301	
-99.1193	-122.04	219.786	
-101.411	-104.204	251.465	
-101.691	-77.9329	282.781	
-99.3149	-42.1377	311.503	
-93.5972	3.68538	334.706	
-83.8689	59.0666	348.892	
-69.5754	122.162	350.327	
-50.4017	189.461	335.629	
-26.4154	255.779	302.579	
1.80403	314.693	251.012	
33.093	359.515	183.488	
65.7352	384.665	105.418	
97.6281	387.081	24.3777	
126.573	367.143	-51.336	
150.63	328.67	-114.495	
168.434	277.926	-160.444	
179.384	222.017	-187.765	
183.647	167.296	-197.975	
182.012	118.327	-194.521	
175.643	77.567	-181.591	
165.836	45.6558	-163.145	
153.818	21.9838	-142.364	
140.634	5.28272	-121.487	
127.099	-5.92026	-101.892	
113.797	-13.0207	-84.2951	
101.115	-17.2016	-68.9624	
89.2837	-19.3948	-55.8823	
78.4159	-20.2965	-44.8953	
68.5446	-20.4045	-35.7769	
59.6497	-20.0618	-28.2872	
51.6786	-19.4948	-22.1971	
44.5612	-18.846	-17.3009	
38.2205	-18.1988	-13.4191	
32.5786	-17.5961	-10.3983	
27.5611	-17.054	-8.10813	
23.0996	-16.5714	-6.43756	
19.1325	-16.1367	-5.29173	
15.6056	-15.7332	-4.58877	
12.4717	-15.3418	-4.25732	
9.69035	-14.9436	-4.2345	
7.22696	-14.5212	-4.46443	
5.05214	-14.0599	-4.89703	
3.14094	-13.5478	-5.48732	
1.47206	-12.9764	-6.19477	
0.0272137	-12.3403	-6.98295	
-1.20954	-11.6371	-7.81925	
-2.2523	-10.8674	-8.67469	
-3.1138	-10.0337	-9.52375	
-3.80579	-9.14094	-10.3442	
-4.33931	-8.19533	-11.117	
-4.72491	-7.20429	-11.8261	
-4.97285	-6.17595	-12.4581	
-5.09316	-5.11887	-13.0022	
-5.09573	-4.04168	-13.45	
-4.99033	-2.95289	-13.7952	
-4.78658	-1.86066	-14.033	
-4.49399	-0.772698	-14.1607	
-4.12186	0.303806	-14.1765	
-3.67929	1.36224	-14.08	
-3.17514	2.39656	-13.8717	
-2.61797	3.40122	-13.5527	
-2.01605	4.37115	-13.1249	
-1.37733	5.30162	-12.5909	
-0.709435	6.1882	-11.9534	
-0.0196717	7.02661	-11.2157	
0.684957	7.81266	-10.3814	
1.39773	8.54212	-9.45448	
2.11217	9.21069	-8.4393	
2.82202	9.81384	-7.34061	
3.5212	10.3469	-6.16366	
4.20377	10.8048	-4.91423	
4.86387	11.1823	-3.59875	
5.49571	11.474	-2.22438	
6.09354	11.674	-0.799082	
6.65159	11.7766	0.668215	
7.16409	11.7759	2.16757	
7.62527	11.6661	3.6879	
8.02935	11.4417	5.21697	
8.37059	11.0979	6.74126	
8.64332	10.6303	8.24602	
8.84203	10.0358	9.71526	
8.96141	9.31251	11.1318	
8.99652	8.46	12.4776	
8.94287	7.47992	13.7334	
8.79657	6.37602	14.8799	
8.55452	5.15455	15.8971	
8.21452	3.82441	16.7655	
7.77551	2.39735	17.466	
7.23769	0.888027	17.981	
6.60273	-0.686021	18.2945	
5.87385	-2.30452	18.3928	
5.05601	-3.94475	18.2654	
4.15594	-5.58192	17.9053	
3.18215	-7.18974	17.3094	
2.14496	-8.74106	16.4791	
1.05636	-10.2086	15.4206	
-0.0701397	-11.5659	14.1447	
-1.21972	-12.788	12.6669	
-2.37654	-13.8522	11.0073	
-3.5241	-14.7391	9.18971	
-4.6456	-15.4332	7.24143	
-5.72436	-15.923	5.19225	
-6.74422	-16.202	3.07366	
-7.69	-16.268	0.917914	
-8.5478	-16.124	-1.24289	
-9.30542	-15.7769	-3.37768	
-9.95257	-15.2378	-5.4572	
-10.4811	-14.5211	-7.45465	
-10.8851	-13.6438	-9.34624	
-11.161	-12.6248	-11.1115	
-11.3073	-11.4844	-12.7334	
-11.3251	-10.243	-14.1984	
-11.2169	-8.92109	-15.4966	
-10.9873	-7.53818	-16.6208	
-10.6424	-6.11271	-17.5672	
-10.1894	-4.66153	-18.334	
-9.63661	-3.19973	-18.9218	
-8.99293	-1.74055	-19.3327	
-8.26769	-0.295347	-19.57	
-7.47045	1.12629	-19.6383	
-6.61078	2.51643	-19.5424	
-5.69806	3.86857	-19.2878	
-4.7414	5.17741	-18.8799	
-3.74952	6.43862	-18.324	
-2.7307	7.64855	-17.6257	
-1.69278	8.80397	-16.79	
-0.643103	9.90182	-15.8217	
0.41139	10.939	-14.7257	
1.46415	11.9121	-13.5065	
2.50894	12.8172	-12.1685	
3.53977	13.6499	-10.7164	
4.55078	14.4048	-9.15487	
5.53618	15.0758	-7.4891	
6.49014	15.6557	-5.7248	
7.4067	16.1366	-3.86847	
8.27969	16.5093	-1.92763	
9.10266	16.764	0.0889335	
9.8688	16.89	2.17089	
10.5709	16.8761	4.30613	
11.2014	16.7106	6.4805	
11.7523	16.3819	8.6776	
12.2153	15.879	10.8785	
12.5817	15.1912	13.0618	
12.8426	14.3098	15.2032	
12.9893	13.2276	17.2759	
13.0132	11.9405	19.2505	
12.9059	10.4473	21.0955	
12.66	8.75118	22.7774	
12.2692	6.85991	24.2617	
11.7282	4.78655	25.5136	
11.0341	2.54992	26.4988	
10.1856	0.174869	27.1849	
9.18457	-2.30773	27.5425	
8.03534	-4.86118	27.5469	
6.74569	-7.44361	27.179	
5.32676	-10.0088	26.4268	
3.7932	-12.5077	25.2869	
2.16311	-14.8894	23.7647	
0.457861	-17.1038	21.8752	
-1.2983	-19.1028	19.6433	
-3.07875	-20.8426	17.1029	
-4.85514	-22.2857	14.2965	
-6.5982	-23.4021	11.2732	
-8.27859	-24.1711	8.08776	
-9.86784	-24.5814	4.7979	
-11.3392	-24.6321	1.46247	
-12.6685	-24.3319	-1.86072	
-13.8348	-23.6987	-5.11697	
-14.8212	-22.7578	-8.25636	
-15.6149	-21.5412	-11.2351	
-16.2075	-20.0848	-14.0164	
-16.5952	-18.4277	-16.571	
-16.7785	-16.6096	-18.8772	
-16.7616	-14.6695	-20.9205	
-16.5524	-12.6443	-22.6931	
-16.1616	-10.5678	-24.1927	
-15.6022	-8.46998	-25.4219	
-14.889	-6.37643	-26.3871	
-14.0377	-4.30821	-27.0973	
-13.0648	-2.28203	-27.5635	
-11.9865	-0.310393	-27.7976	
-10.8189	1.59788	-27.8119	
-9.57721	3.4372	-27.6184	
-8.27577	5.20464	-27.2287	
-6.92773	6.89933	-26.6532	
-5.54502	8.5219	-25.9012	
-4.13833	10.0739	-24.9808	
-2.7171	11.5574	-23.899	
-1.28966	12.9742	-22.6613	
0.136729	14.3259	-21.2723	
1.55565	15.6131	-19.7354	
2.96139	16.8354	-18.0532	
4.34879	17.9906	-16.2277	
5.71298	19.0753	-14.2604	
7.04921	20.0838	-12.1527	
8.35267	21.0084	-9.90607	
9.61824	21.8393	-7.5226	
10.8404	22.5644	-5.00511	
12.0128	23.169	-2.35778	
13.1284	23.6363	0.413429	
14.1792	23.9473	3.30026	
15.156	24.0808	6.2916	
16.0485	24.0141	9.37282	
16.845	23.7229	12.5253	
17.5328	23.1826	15.7256	
18.0978	22.3684	18.9451	
18.5249	21.2568	22.1496	
18.798	19.8266	25.2986	
18.9009	18.0601	28.3456	
18.8168	15.945	31.2381	
18.5296	13.4758	33.9181	
18.0243	10.6558	36.323	
17.2874	7.49843	38.3871	
16.3085	4.0291	40.0435	
15.0806	0.286176	41.2266	
13.6011	-3.67832	41.875	
11.8732	-7.79878	41.9347	
9.90599	-11.9969	41.3628	
7.7157	-16.1836	40.1308	
5.32577	-20.2617	38.2274	
2.76703	-24.1299	35.6614	
0.0773352	-27.6871	32.4628	
-2.69911	-30.8377	28.6831	
-5.51297	-33.4963	24.3943	
-8.31131	-35.5928	19.6861	
-11.0395	-37.0761	14.6621	
-13.6431	-37.917	9.43518	
-16.0705	-38.1098	4.12178	
-18.2744	-37.6715	-1.16369	
-20.2142	-36.6404	-6.31408	
-21.8568	-35.0726	-11.234	
-23.1784	-33.0383	-15.8434	
-24.1644	-30.6168	-20.0791	
-24.8096	-27.8916	-23.8961	
-25.1178	-24.946	-27.267	
-25.1006	-21.8591	-30.1801	
-24.7765	-18.7028	-32.6375	
-24.1691	-15.5395	-34.6524	
-23.3061	-12.4209	-36.2462	
-22.2176	-9.38743	-37.4459	
-20.9346	-6.46897	-38.2817	
-19.488	-3.68518	-38.7847	
-17.9078	-1.04692	-38.9857	
-16.2217	1.44245	-38.9134	
-14.4553	3.78561	-38.5943	
-12.6312	5.98985	-38.0513	
-10.7691	8.06576	-37.3043	
-8.88559	10.0261	-36.3697	
-6.99442	11.8845	-35.2604	
-5.10653	13.655	-33.9862	
-3.23038	15.3511	-32.5542	
-1.37223	16.9849	-30.9684	
0.463481	18.5671	-29.2307	
2.27384	20.1063	-27.3408	
4.05709	21.6085	-25.2962	
5.81223	23.0774	-23.0932	
7.53875	24.5133	-20.7264	
9.2362	25.9134	-18.1895	
10.9039	27.2714	-15.4753	
12.5407	28.5773	-12.5763	
14.1443	29.8167	-9.48516	
15.7116	30.9713	-6.19499	
17.2375	32.0177	-2.7002	
18.7156	32.9281	1.00279	
20.1368	33.6694	4.9146	
21.4901	34.2035	9.03187	
22.7614	34.4875	13.3459	
23.934	34.4738	17.8415	
24.988	34.111	22.4951	
25.9003	33.3448	27.2732	
26.6447	32.1193	32.131	
27.1922	30.3796	37.0106	
27.5109	28.0741	41.8398	
27.5673	25.1581	46.5311	
27.3263	21.5975	50.9817	
26.7535	17.3737	55.0743	
25.8155	12.4881	58.6793	
24.4827	6.96718	61.6582	
22.7312	0.866819	63.8686	
20.5448	-5.72441	65.1715	
17.9178	-12.6835	65.4399	
14.8577	-19.8538	64.5675	
11.3865	-27.0485	62.4798	
7.54304	-34.0575	59.1424	
3.38298	-40.6576	54.5698	
-1.02107	-46.6248	48.8291	
-5.58145	-51.7498	42.0418	
-10.1983	-55.852	34.3793	
-14.7637	-58.7936	26.055	
-19.1667	-60.4903	17.3114	
-23.299	-60.9172	8.40425	
-27.0608	-60.1099	-0.413493	
-30.3657	-58.1597	-8.90832	
-33.1451	-55.2047	-16.8794	
-35.3511	-51.417	-24.1683	
-36.9577	-46.9878	-30.6639	
-37.9607	-42.1135	-36.3026	
-38.376	-36.9826	-41.0649	
-38.2366	-31.7652	-44.9686	
-37.5895	-26.6065	-48.0606	
-36.4912	-21.6224	-50.408	
-35.0043	-16.8989	-52.0897	
-33.1938	-12.4936	-53.189	
-31.1238	-8.43837	-53.7884	
-28.8552	-4.7438	-53.9651	
-26.4441	-1.4031	-53.7883	
-23.94	1.60346	-53.3182	
-21.3856	4.30475	-52.6054	
-18.8166	6.73543	-51.6911	
-16.2614	8.93321	-50.6079	
-13.7419	10.9367	-49.3808	
-11.2741	12.7838	-48.0282	
-8.86828	14.5107	-46.5625	
-6.53038	16.1506	-44.9917	
-4.26229	17.734	-43.3192	
-2.06265	19.2879	-41.5452	
0.0724007	20.8357	-39.6667	
2.14873	22.3975	-37.6781	
4.17361	23.9897	-35.5711	
6.15521	25.6254	-33.3352	
8.10223	27.3141	-30.9576	
10.0234	29.0618	-28.4233	
11.9273	30.8708	-25.7152	
13.8216	32.7393	-22.814	
15.7134	34.6614	-19.6984	
17.6082	36.626	-16.3451	
19.51	38.6168	-12.7293	
21.4206	40.6111	-8.82478	
23.3397	42.5793	-4.60461	
25.2636	44.4832	-0.0419994	
27.1856	46.2758	4.88866	
29.0946	47.8995	10.2102	
30.9751	49.2851	15.9408	
32.8061	50.3512	22.0911	
34.5606	51.0034	28.6615	
36.2049	51.1343	35.638	
37.6978	50.6243	42.9876	
38.9905	49.3437	50.6537	
40.0258	47.156	58.5499	
40.7388	43.9239	66.5554	
41.0573	39.5163	74.5094	
40.9032	33.8196	82.2078	
40.1949	26.7499	89.4021	
38.8504	18.2688	95.8016	
36.7922	8.3997	101.081	
33.953	-2.75585	104.893	
30.2821	-15.0041	106.891	
25.7535	-28.0505	106.753	
20.3731	-41.4998	104.213	
14.1858	-54.8671	99.1017	
7.28049	-67.6027	91.3717	
-0.207827	-79.1293	81.127	
-8.09998	-88.8912	68.633	
-16.1791	-96.4065	54.311	
-24.2018	-101.319	38.7117	
-31.9135	-103.436	22.4709	
-39.0657	-102.751	6.25239	
-45.4343	-99.4435	-9.3129	
-50.8352	-93.8495	-23.6825	
-55.1367	-86.4241	-36.4435	
-58.2654	-77.6869	-47.3341	
-60.2075	-68.1687	-56.2444	
-61.0037	-58.3644	-63.2	
-60.7397	-48.6992	-68.3328	
-59.5357	-39.5084	-71.8472	
-57.533	-31.0315	-73.9862	
-54.8828	-23.4169	-75.0032	
-51.7362	-16.7344	-75.1396	
-48.236	-10.9906	-74.6115	
-44.5115	-6.14537	-73.6023	
-40.6749	-2.12728	-72.2606	
-36.8201	1.15371	-70.702	
-33.0227	3.79611	-69.0127	
-29.3409	5.89946	-67.255	
-25.8168	7.55937	-65.4714	
-22.4792	8.86426	-63.6897	
-19.3449	9.89373	-61.9265	
-16.421	10.7179	-60.1908	
-13.7071	11.3973	-58.486	
-11.1967	11.984	-56.812	
-8.8786	12.5215	-55.1664	
-6.73859	13.0465	-53.5453	
-4.76008	13.5896	-51.944	
-2.92511	14.176	-50.3571	
-1.215	14.8268	-48.7787	
0.389178	15.5599	-47.2027	
1.90625	16.3901	-45.6222	
3.35463	17.3307	-44.0299	
4.75224	18.3931	-42.4177	
6.11632	19.5878	-40.7763	
7.46348	20.9248	-39.0955	
8.80961	22.4135	-37.3634	
10.17	24.0631	-35.5665	
11.5593	25.8825	-33.6889	
12.9916	27.8808	-31.7126	
14.4805	30.0663	-29.6165	
16.0391	32.4473	-27.3762	
17.6799	35.0307	-24.9635	
19.415	37.8223	-22.3457	
21.2557	40.8255	-19.4852	
23.2127	44.0407	-16.3387	
25.2955	47.4638	-12.8567	
27.5123	51.0848	-8.98292	
29.8696	54.8855	-4.6537	
32.3712	58.8372	0.202015	
35.0178	62.8975	5.66276	
37.8057	67.0068	11.8139	
40.7259	71.0836	18.7461	
43.7616	75.0194	26.5532	
46.8874	78.6734	35.3276	
50.066	81.8659	45.1546	
53.246	84.3731	56.1035	
56.3587	85.9211	68.2155	
59.3149	86.1831	81.4878	
62.0018	84.78	95.8538	
64.2796	81.2857	111.158	
65.9802	75.2424	127.129	
66.9064	66.1868	143.352	
66.8345	53.691	159.24	
65.5201	37.4203	174.02	
62.7101	17.2081	186.735	
58.1599	-6.85804	196.27	
51.6581	-34.3475	201.424	
43.0576	-64.4144	201.022	
32.3104	-95.7645	194.07	
19.5029	-126.689	179.945	
4.88372	-155.183	158.575	
-11.123	-179.162	130.577	
-27.9269	-196.738	97.298	
-44.808	-206.526	60.7206	
-60.9798	-207.887	23.2325	
-75.6706	-201.054	-12.7048	
-88.2089	-187.092	-44.913	
-98.0972	-167.696	-71.7906	
-105.057	-144.891	-92.4747	
-109.04	-120.707	-106.845	
-110.207	-96.9125	-115.396	
-108.878	-74.8512	-119.03	
-105.475	-55.3892	-118.836	
-100.466	-38.9536	-115.908	
-94.3151	-25.6219	-111.22	
-87.4458	-15.2287	-105.557	
-80.2241	-7.46554	-99.5067	
-72.9482	-1.95889	-93.472	
-65.8493	1.67452	-87.7034	
-59.0969	3.79411	-82.336	
-52.8078	4.71794	-77.4234	
-47.0552	4.71619	-72.9657	
-41.8781	4.0115	-68.9307	
-37.2891	2.78286	-65.2692	
-33.2819	1.17116	-61.9255	
-29.8366	-0.714967	-58.8429	
-26.9245	-2.79353	-55.9683	
-24.5114	-5.00422	-53.2528	
-22.5606	-7.30405	-50.6529	
-21.035	-9.66375	-48.1301	
-19.8979	-12.0647	-45.6499	
-19.1145	-14.4964	-43.1813	
-18.6527	-16.9543	-40.6956	
-18.4829	-19.4381	-38.1657	
-18.5784	-21.95	-35.5654	
-18.9156	-24.4936	-32.8683	
-19.4734	-27.0728	-30.0473	
-20.2333	-29.6904	-27.0745	
-21.179	-32.3471	-23.9199	
-22.2958	-35.0405	-20.5519	
-23.5703	-37.764	-16.9366	
-24.9897	-40.5055	-13.0378	
-26.5412	-43.2459	-8.8174	
-28.2117	-45.958	-4.23537	
-29.9863	-48.6044	0.749197	
-31.8481	-51.136	6.17715	
-33.7769	-53.4899	12.0876	
-35.7482	-55.5878	18.5155	
-37.7322	-57.3335	25.4887	
-39.6923	-58.6124	33.0238	
-41.5843	-59.2894	41.121	
-43.3548	-59.2099	49.7578	
-44.9403	-58.2009	58.8813	
-46.2664	-56.0747	68.4002	
-47.2472	-52.6359	78.1757	
-47.7861	-47.691	88.0127	
-47.7766	-41.0633	97.6525	
-47.1053	-32.6114	106.768	
-45.6559	-22.2531	114.967	
-43.3156	-9.99118	121.795	
-39.9832	4.05865	126.761	
-35.579	19.6434	129.361	
-30.0567	36.3559	129.121	
-23.4155	53.6321	125.654	
-15.7107	70.767	118.708	
-7.06295	86.9544	108.228	
2.33879	101.35	94.395	
12.2399	113.153	77.6407	
22.3312	121.693	58.6356	
32.2674	126.518	38.2365	
41.6925	127.445	17.4055	
50.2677	124.59	-2.89007	
57.7	118.345	-21.7794	
63.7645	109.323	-38.5712	
68.3203	98.2745	-52.8064	
71.3157	85.9942	-64.2724	
72.7836	73.2386	-72.9827	
72.8291	60.6601	-79.1311	
71.6122	48.7703	-83.0334	
69.328	37.927	-85.0688	
66.1879	28.343	-85.6293	
62.4034	20.1071	-85.0833	
58.1738	13.2122	-83.7528	
53.6776	7.5833	-81.9024	
49.0682	3.10265	-79.7387	
44.4716	-0.369554	-77.4153	
39.9875	-2.98009	-75.0399	
35.6908	-4.87218	-72.6845	
31.6345	-6.1789	-70.3931	
27.8531	-7.01955	-68.19	
24.3659	-7.49815	-66.0858	
21.1795	-7.70343	-64.0819	
18.2912	-7.70952	-62.1747	
15.6911	-7.57739	-60.3575	
13.3643	-7.35628	-58.6224	
11.2922	-7.08536	-56.9615	
9.45444	-6.79525	-55.3672	
7.82947	-6.50949	-53.8327	
6.39558	-6.24579	-52.3521	
5.13144	-6.01726	-50.9203	
4.01657	-5.83331	-49.533	
3.03158	-5.70058	-48.1865	
2.15837	-5.62359	-46.8778	
1.38017	-5.60538	-45.6042	
0.681615	-5.64797	-44.3634	
0.0486573	-5.75277	-43.1534	
-0.531486	-5.92092	-41.972	
-1.07043	-6.15352	-40.8176	
-1.57874	-6.45184	-39.6882	
-2.06605	-6.81751	-38.582	
-2.5412	-7.25261	-37.497	
-3.01234	-7.75981	-36.4311	
-3.48708	-8.34247	-35.3821	
-3.97262	-9.00465	-34.3473	
-4.47582	-9.75124	-33.3239	
-5.00337	-10.588	-32.3086	
-5.56183	-11.5216	-31.2976	
-6.15781	-12.5597	-30.2867	
-6.798	-13.7111	-29.2707	
-7.48931	-14.9853	-28.2437	
-8.23891	-16.3935	-27.1988	
-9.05437	-17.9476	-26.1276	
-9.94369	-19.661	-25.0205	
-10.9154	-21.5482	-23.8658	
-11.9787	-23.6252	-22.6498	
-13.1433	-25.9088	-21.3559	
-14.4199	-28.4174	-19.9646	
-15.8196	-31.1702	-18.4523	
-17.3547	-34.1872	-16.7911	
-19.0379	-37.4888	-14.9474	
-20.883	-41.0954	-12.8814	
-22.9043	-45.0266	-10.5454	
-25.1165	-49.2999	-7.88284	
-27.5348	-53.9295	-4.82644	
-30.1743	-58.9242	-1.29685	
-33.0493	-64.2847	2.79932	
-36.1728	-70	7.57121	
-39.5556	-76.0427	13.1453	
-43.2043	-82.3627	19.6669	
-47.1201	-88.88	27.2999	
-51.2961	-95.4743	36.2268	
-55.7139	-101.974	46.6447	
-60.3399	-108.14	58.7595	
-65.1199	-113.653	72.7741	
-69.9732	-118.093	88.8706	
-74.7852	-120.925	107.183	
-79.3992	-121.482	127.759	
-83.6075	-118.964	150.508	
-87.1431	-112.446	175.134	
-89.6734	-100.917	201.057	
-90.7977	-83.346	227.329	
-90.0526	-58.8136	252.559	
-86.9287	-26.6852	274.87	
-80.9043	13.1521	291.926	
-71.4987	60.0227	301.067	
-58.3465	112.217	299.591	
-41.2902	166.847	285.192	
-20.4765	219.916	256.523	
3.56276	266.687	213.755	
29.8752	302.367	158.969	
57.1244	323.027	96.1644	
83.7147	326.493	30.7795	
107.993	312.925	-31.2564	
128.486	284.83	-84.6666	
144.12	246.465	-125.811	
154.355	202.848	-153.189	
159.204	158.717	-167.35	
159.155	117.769	-170.339	
155.017	82.3273	-164.952	
